gameId,name,won,kills,damageDealt,damageTaken,roundsSurvived,timesStuck,reward,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18
1764924742,Reaper_1,1,4,316,0,1183,0,2778.4,2.09303,0.866868,0.980026,0.996212,1.05125,0.60843,0.573762,1.2506,0.858281,0.857729,0.677809,0.74478,2.06296,0.745716,1.42363,1.34013,1.08154,0,0.976295
1764924742,Reaper_1,1,6,466,0,107,0,2117.6,1.93471,0.729177,0.920585,1.11868,1.03859,0.389989,0.706995,0.796074,0.873709,1.37189,0.468883,0.846015,1.23191,0.666442,1.22046,1.35993,1.07106,0,0.657023
1764924742,Reaper_1,1,7,524,20,251,1,3026.8,0.996595,1.15261,1.20474,0.698088,0.725727,0.697928,0.706566,1.2316,0.550709,0.863167,0.684608,1.19287,1.43465,0.825132,1.60262,1.52274,0.807737,0,0.580087
1764924742,Reaper_1,0,0,154,100,4,0,211.2,1.82469,0.610777,0.730355,0.887376,0.846557,0.582081,0.696266,1.02802,0.62438,0.995901,0.793975,1.13281,1.75494,0.926593,1.96306,1.28777,0.828644,0,0.711804
1764924742,Reaper_1,1,5,406,70,1141,1,2552.8,1.27859,0.669296,1.25571,1.19062,0.879058,0.840188,0.443517,0.994093,0.81735,1.27329,0.532792,0.631769,1.68253,0.628677,0.978036,1.31525,1.16751,0,0.424319
1764924742,Reaper_1,1,5,407,63,1261,1215,729.8,1.54745,0.947991,0.707704,0.651293,1.05444,0.882776,0.717368,0.974109,0.571047,1.17193,0.542071,0.965982,2.15366,0.580254,1.78973,1.47368,1.03896,0,0.792403
1764924742,Reaper_1,0,0,49,100,4,0,1.2,1.5983,0.947215,1.29552,1.03385,0.822991,0.840594,0.531949,1.28938,0.837061,0.800962,0.945105,0.92907,1.13058,0.671892,1.14717,1.63239,0.836129,0,0.743467
1764924742,Reaper_1,1,5,509,5,1115,2,3301,1.00938,1.04586,1.19736,1.10743,1.17524,0.687504,0.568292,0.516967,0.729667,0.958874,0.663123,0.934432,1.89573,0.651912,1.42706,1.70847,0.5725,0,0.573587
1764924742,Reaper_1,0,7,464,99,176,0,1869.8,1.78534,0.898379,1.02024,0.831441,0.800733,0.620968,0.44784,1.40805,0.775952,1.04088,0.513611,0.764574,0.853242,0.681248,1.31076,1.57195,0.590487,0,0.6806
1764924742,Reaper_1,1,6,576,54,1200,0,3658,1.52494,1.21128,1.12517,0.739115,1.01509,0.776722,0.649544,1.0221,0.7737,0.977426,0.67214,0.799399,1.84998,0.651124,1.70869,1.165,1.12428,0,0.913708
1764924742,Reaper_1,1,6,340,50,1176,0,2670.8,1.38347,0.671488,1.17436,0.841305,1.04654,0.456082,0.655648,1.35092,0.997458,1.25272,0.723571,0.433249,1.56976,0.521132,1.64937,1.5943,1.35406,0,0.778543
1764924743,Reaper_1,1,8,373,17,1088,0,3599.4,1.42608,0.382803,1.14162,0.850318,1.35261,0.8206,0.648237,1.3431,0.503581,1.09811,0.811481,0.809408,1.74254,0.559346,1.2292,1.04058,0.811205,0,0.624385
1764924743,Reaper_1,1,5,399,62,1117,0,2529.6,1.45079,0.973647,0.784901,0.761474,0.703155,0.745568,0.525447,0.953549,0.85731,1.07714,0.561311,0.562255,1.92808,0.891912,0.930272,1.31933,0.80481,0,0.708769
1764924743,Reaper_1,1,6,459,0,320,0,2774,1.45757,1.01878,1.40615,0.837626,0.946929,0.552927,0.636111,0.891441,0.724858,0.955832,0.664204,0.669197,1.43309,0.694735,1.33386,1.03733,1.46317,0,0.989263
1764924743,Reaper_1,1,6,278,60,1289,0,3127.2,1.21335,0.749507,0.840245,1.19715,0.759326,0.825396,0.522045,1.29521,0.552366,0.998394,0.767818,0.910881,2.4251,0.633292,1.49921,0.978657,0.971092,0,0.642652
1764924743,Reaper_1,0,0,102,101,26,1,121.8,1.8576,0.955869,1.31019,1.02495,1.13179,0.687871,0.653923,1.15421,0.653521,0.695453,0.676558,0.920138,2.30559,0.470836,1.35261,1.51895,0.911893,0,0.636809
1764924743,Reaper_1,0,0,69,98,6,0,44.8,1.59556,1.22491,0.949715,0.411635,0.85526,0.623256,0.609293,1.57999,0.875824,1.02397,0.435471,0.949624,1.3444,0.750586,1.45626,1.49745,1.24536,0,1.05946
1764924743,Reaper_1,1,5,204,6,523,3,2214.4,1.40858,1.08069,1.1217,0.856735,1.06034,0.51623,0.451661,1.17494,0.430672,0.8681,0.563177,0.950103,1.71118,0.687973,1.06077,0.901448,1.18731,0,0.812664
1764924743,Reaper_1,1,7,473,70,1182,1,3119.6,1.26302,0.706015,1.35139,1.09082,0.92914,0.561236,0.575213,0.780691,0.527823,1.04602,0.761818,0.675952,2.03912,0.815346,1.87144,1.34004,1.05112,0,0.854654
1764924743,Reaper_1,1,2,275,61,1097,2,1662.6,0.967292,1.1664,1.32332,0.943282,1.11132,0.579981,0.821394,1.23257,0.742804,1.13461,0.88161,0.824351,1.42774,0.738366,1.44175,1.10469,1.36627,0,0.535956
1764924743,Reaper_1,1,8,508,77,208,3,3099.4,1.56192,0.798316,1.09601,0.885045,0.995082,0.422835,0.614988,0.898262,0.609462,0.657295,1.00398,0.872311,1.61076,0.634257,1.92812,1.38032,1.07057,0,0.823758
1764924743,Reaper_1,0,0,38,99,2,0,-21.4,1.69925,0.903195,1.25297,0.963755,0.903221,0.415444,0.783715,1.68221,0.487876,0.956924,0.685545,0.866472,1.70321,0.565738,0.716953,1.54626,0.961675,0,1.00867
1764924743,Reaper_1,1,6,251,15,174,2,2222.2,1.41541,0.82115,1.49949,0.868575,0.883906,0.806633,0.469069,1.29779,0.958754,0.896918,0.655184,0.836368,1.38721,0.724614,1.55626,1.24832,1.03045,0,0.702028
1764924743,Reaper_1,1,6,454,61,168,0,2081.4,2.14577,0.286476,1.37897,0.82963,0.890013,0.723438,0.4084,1.0386,0.931118,0.62273,0.523024,0.744723,1.68503,0.538903,1.7424,1.51092,0.897066,0,0.922295
1764924743,Reaper_1,1,3,243,42,1163,1,1872.4,1.40175,0.818875,1.11523,0.925668,0.869956,0.410166,0.410596,1.60018,0.679523,0.867567,0.841568,0.978737,1.62047,0.692738,1.53982,1.30629,1.11007,0,0.962668
1764924743,Reaper_1,1,3,300,19,1093,0,2455.4,1.28578,0.688708,1.09024,0.826923,0.723462,0.456393,0.69385,1.32866,0.651128,0.634552,0.915446,0.965708,0.903273,0.434945,1.55829,0.582853,0.964426,0,1.04174
1764924744,Reaper_1,1,13,726,35,210,1,4583,1.93665,1.11267,0.827265,0.68757,0.778453,0.567182,0.689114,1.18475,0.828873,0.782266,0.34927,0.984418,1.39695,0.582731,1.14562,1.3643,1.1105,0,0.733104
1764924744,Reaper_1,1,7,350,48,142,1,2563.6,1.53223,0.568887,1.54439,0.919391,1.02156,0.642604,0.722198,0.95636,0.739085,0.658639,0.43645,1.13755,1.58687,0.648202,1.61595,1.69702,0.821229,0,0.375199
1764924744,Reaper_1,1,5,440,59,1268,0,2735.4,1.63248,0.80013,1.36485,1.06614,1.00519,0.631323,0.830344,1.05236,0.513238,1.11262,0.500496,0.714119,1.05103,0.566096,1.39943,1.87856,0.981197,0,0.82676
1764924744,Reaper_1,0,0,134,103,7,0,170.6,1.75385,0.994732,1.02122,0.621795,1.08173,0.293521,0.610623,0.908354,0.757049,1.14093,0.592277,0.948004,1.87463,0.733972,1.26436,1.43322,0.974745,0,0.661165
1764924744,Reaper_1,1,5,494,44,1057,0,3189.6,1.86032,0.973696,0.700208,0.882394,0.731323,0.439367,0.486179,1.64362,0.795348,0.766459,0.722047,0.943484,0.986284,0.663323,1.14659,1.70587,1.38759,0,0.924175
1764924744,Reaper_1,1,7,575,11,1186,1,3885.8,0.974844,1.04007,1.4824,0.996388,0.753301,0.802477,0.582321,1.29668,0.647838,1.28329,0.618915,0.770888,1.3141,0.630073,1.26376,1.53349,1.09924,0,0.757075
1764924744,Reaper_1,0,0,202,99,7,0,310.6,1.36941,0.998298,1.0046,0.709564,0.92341,0.625236,0.563819,1.24384,0.732822,1.21352,0.496572,1.23318,1.29431,0.629483,2.04449,1.2249,0.756298,0,0.567544
1764924744,Reaper_1,1,10,553,30,1158,1,3900.4,1.86233,0.799209,0.623879,0.95721,0.841882,0.598574,0.718647,1.176,0.979009,0.770418,0.606382,1.13626,1.42399,0.974231,1.56693,1.17113,0.834356,0,0.699819
1764924744,Reaper_1,1,6,433,5,1115,2,3349,1.48896,0.908685,1.44347,1.12655,0.946262,0.730322,0.627466,1.06098,0.658846,0.871877,0.765591,0.89928,2.17751,0.607361,1.04496,1.48591,0.645102,0,0.92562
1764924744,Reaper_1,0,1,164,100,10,0,436,1.79448,1.0584,1.24905,0.944709,0.927728,0.790754,0.645099,1.07384,0.319939,1.03224,0.741018,0.677866,1.6854,0.672964,1.36597,1.12212,1.14177,0,0.551237
1764924744,Reaper_1,1,8,524,29,1259,0,3526.2,0.634785,0.972313,0.817684,1.03236,0.705785,0.533702,0.570745,1.17941,0.675893,0.783716,0.57551,0.93107,1.31923,0.647027,1.23024,1.07435,0.750536,0,0.93391
1764924744,Reaper_1,1,7,605,72,1280,1,3960,1.2602,0.87518,1.43165,1.10014,0.845806,0.719419,0.535505,1.2641,0.624436,0.894675,0.933162,1.14506,1.878,0.634812,1.1225,1.23683,1.17418,0,0.529227
1764924744,Reaper_1,1,7,367,47,1105,1,3369,0.85287,1.04739,1.33053,1.0008,1.12,0.839468,0.411437,1.12669,0.823402,0.909339,0.66504,0.98608,1.02693,0.831215,0.990524,0.905618,1.02362,0,0.833116
1764924745,Reaper_1,1,8,533,0,1137,0,3975.6,1.18981,0.936438,1.00596,0.946567,0.996749,0.801566,0.646577,1.51821,0.974868,0.847681,0.592394,0.817656,1.61724,0.864594,1.51644,1.30019,0.710125,0,0.967101
1764924745,Reaper_1,0,0,51,99,8,0,9.4,1.15736,0.904389,0.995612,0.998552,0.724166,0.662032,0.716612,1.03114,0.873363,1.2873,0.702047,0.838972,1.4338,0.515387,1.44859,1.55282,1.16171,0,0.580771
1764924745,Reaper_1,0,2,261,98,33,0,850.4,2.12666,0.93371,1.07858,0.807089,0.843443,0.574478,0.817279,1.41215,0.621368,0.683193,0.597286,1.18252,1.70858,0.339156,1.04897,1.08446,1.34726,0,0.778122
1764924745,Reaper_1,1,6,409,56,1321,1,2916.8,1.51287,0.869855,1.28428,0.937563,0.828683,0.739446,0.461549,0.905302,0.65711,1.03833,0.767566,0.922928,1.76416,0.696549,1.22882,1.14139,0.878264,0,0.764114
1764924745,Reaper_1,1,10,706,95,313,3,3961.4,1.52874,0.952394,1.10396,0.951846,0.893314,0.557207,0.567281,0.967662,0.685953,1.12698,0.839596,0.886026,1.56404,0.633544,1.2796,1.28224,1.12087,0,0.879762
1764924745,Reaper_1,1,9,467,45,170,0,3225,1.61878,0.896177,1.58593,0.930916,1.07157,0.723951,0.675729,0.812146,0.629866,1.06261,0.607628,0.761558,2.24242,0.744421,1.37547,1.33071,0.648273,0,0.813439
1764924745,Reaper_1,1,3,229,93,1085,0,1733,1.40963,0.737089,1.12589,1.15975,0.787348,0.621573,0.611716,1.32205,0.674246,1.14971,0.598736,0.668339,1.83291,0.648289,1.25402,1.5167,1.38524,0,0.938198
1764924745,Reaper_1,1,7,623,0,1117,0,3439.6,1.64951,0.82269,1.26766,1.21078,0.756681,0.547161,0.583331,1.15173,0.839194,0.854523,0.555727,0.965715,1.11334,0.668592,1.64883,2.0048,1.01763,0,0.5937
1764924745,Reaper_1,1,5,505,7,1229,0,2886.2,1.48919,1.08676,1.18429,0.912697,0.720166,0.608633,0.666385,1.07637,0.835745,0.549056,0.618286,0.80469,1.17473,0.396452,1.60897,1.80526,1.17554,0,0.629329
1764924745,Reaper_1,1,13,814,14,1321,1,5668.8,1.35338,0.890972,1.09359,0.874218,0.776855,0.817171,0.565821,0.926363,0.607381,1.26871,0.523996,0.835368,1.22846,0.804203,1.66948,1.88242,0.882284,0,0.77233
1764924745,Reaper_1,1,4,306,69,1112,2,2628.6,1.7462,0.755863,1.53957,0.844243,1.03221,0.621608,0.525708,1.44972,0.498741,1.0238,0.717345,1.07932,2.00867,0.680909,1.31229,1.80768,0.717835,0,0.771725
1764924745,Reaper_1,1,8,484,80,1126,1030,1228.8,1.97106,1.03081,1.28166,0.937513,0.893654,0.538287,0.461009,0.970874,0.504252,0.550891,0.491869,0.76239,1.57244,0.668021,0.810338,1.97233,1.09767,0,1.0048
1764924746,Reaper_1,0,2,128,97,22,0,576.6,1.36794,0.625875,1.16704,1.14844,1.05606,0.646644,0.495595,0.793674,0.757982,0.740542,0.532328,0.680525,1.2975,0.726533,0.890877,1.42666,1.36478,0,0.7234
1764924746,Reaper_1,1,5,370,35,1197,1,2560.6,1.36953,0.815974,0.957563,0.355724,1.0699,0.843837,0.50451,1.80589,0.366791,1.18336,0.81833,0.652277,1.41146,0.461607,1.31135,1.47095,1.03743,0,0.778613
1764924746,Reaper_1,0,0,66,102,8,0,-463.6,1.80127,0.956163,1.25768,0.998905,0.725488,0.774566,0.524558,1.51739,0.948544,0.956992,0.822442,0.762009,0.947521,0.55421,1.09671,1.65961,0.859782,0,0.782834
1764924746,Reaper_1,1,3,251,54,1125,1,2346,1.85384,0.68342,1.32004,1.01669,0.96735,0.797609,0.650859,1.29196,0.576008,1.10366,0.877896,0.980993,1.46,0.673411,1.72477,1.32169,0.962077,0,0.780077
1764924746,Reaper_1,1,8,602,58,277,1,2865.6,1.61472,0.90025,1.31262,0.994733,0.455222,0.579485,0.617978,0.774267,0.856778,1.07677,0.65097,0.759269,2.15997,0.628932,1.41578,1.19663,0.879484,0,0.790299
1764924746,Reaper_1,1,7,486,5,68,1,2819.4,1.68834,1.07698,0.783505,0.855671,0.866028,0.623869,0.53585,1.4008,0.643735,1.19577,0.71203,0.661513,1.52458,0.597636,1.58779,1.36693,0.766959,0,0.690215
1764924746,Reaper_1,1,4,421,0,1102,0,2423.6,1.37663,0.667807,1.02038,0.899179,0.921434,0.762422,0.270255,1.32773,0.95264,1.26177,0.658627,0.852918,2.10509,0.823849,1.1666,1.94064,1.22233,0,0.720516
1764924746,Reaper_1,1,6,510,64,1179,2,3495.2,1.12809,0.843519,1.32873,1.28437,0.821236,0.478437,0.652042,1.36643,1.11691,0.785938,0.518287,0.857694,1.5852,0.621058,1.22274,1.47427,1.24193,0,0.92667
1764924746,Reaper_1,1,9,510,5,1291,0,4247.8,0.877507,0.616915,1.42412,0.635307,0.787608,0.717362,0.544458,1.22389,0.766782,1.01079,0.652507,1.01758,1.23089,0.717909,1.00605,0.803892,0.848904,0,0.927174
1764924746,Reaper_1,1,2,99,0,1143,0,1412.4,1.41604,0.878077,1.04821,1.31754,0.677738,0.75539,0.602087,1.0532,0.855567,0.801638,0.725158,0.945631,0.972407,0.404344,1.91869,0.96586,0.832489,0,0.882072
1764924746,Reaper_1,1,10,562,27,351,3,3771.8,1.38411,0.899422,1.35421,0.894291,0.889401,0.467678,0.427451,1.14874,0.558503,1.22689,0.59459,1.02078,1.44082,0.50525,1.73226,1.67993,0.979534,0,0.560098
1764924746,Reaper_1,1,5,404,0,1398,0,3326.4,1.0154,0.947501,1.10869,0.706739,0.600459,0.628187,0.747184,0.961723,0.730701,0.910802,0.50624,1.00889,1.23333,0.530577,1.50741,1.56332,1.09624,0,0.801337
1764924746,Reaper_1,1,6,352,31,1223,1,3249.4,1.49707,0.739445,1.58458,1.00202,0.947363,0.683105,0.767579,0.840043,0.63057,1.01242,0.566473,0.55803,1.58827,0.703123,1.20052,1.11561,0.972681,0,0.966379
1764924747,Reaper_1,0,4,350,95,53,2,1443.4,1.51484,0.599259,1.30946,0.944669,0.954193,0.510166,0.504297,1.00961,0.872251,0.494956,0.708688,0.615909,1.34474,0.368192,1.44227,1.42225,0.949646,0,0.613219
1764924747,Reaper_1,0,0,66,102,20,0,46,1.54234,1.1892,1.21444,0.737265,0.898173,0.576095,0.270187,1.50725,0.754577,0.92909,0.825873,0.936597,1.7636,0.722016,1.27892,1.54826,0.926259,0,0.824107
1764924747,Reaper_1,1,4,224,42,1121,3,1996.8,1.42227,0.859952,1.35591,0.702214,0.975113,0.491584,0.524469,1.03481,0.642761,0.554872,0.652033,0.776679,0.815334,0.469283,1.04262,1.49517,1.12532,0,0.804619
1764924747,Reaper_1,1,5,510,0,1157,0,2845.6,1.55149,1.04839,0.823831,0.823257,0.790664,0.586434,0.508734,1.03864,0.72323,0.681954,0.67599,0.902901,1.38226,0.690378,1.14475,1.77083,1.30957,0,0.915766
1764924747,Reaper_1,0,1,173,100,8,0,452.4,1.79829,0.908718,0.926953,1.05542,1.13,0.61697,0.497008,1.10321,1.00139,0.868747,0.516606,0.686925,1.08896,0.484776,1.30682,1.4169,0.946819,0,0.814987
1764924747,Reaper_1,1,7,391,68,96,1,2588.8,1.68502,0.906468,1.53619,0.8265,1.21539,0.646946,0.729477,1.09935,0.666286,1.14227,0.726308,0.854503,1.32524,0.773141,1.57458,1.49204,1.07333,0,0.867369
1764924747,Reaper_1,1,8,466,34,1175,0,3838,1.38491,0.33853,0.772503,0.993407,1.02635,0.619082,0.681304,0.98481,0.733479,0.992876,0.690308,0.860715,1.65034,0.779254,1.71125,1.54324,0.772791,0,0.7765
1764924747,Reaper_1,0,0,204,100,74,0,367.2,1.88584,0.512498,1.44502,1.06076,0.79679,0.553011,0.554229,1.40177,0.532246,0.900263,0.613435,1.02786,1.15283,0.595534,1.60953,1.28423,0.989944,0,1.2005
1764924747,Reaper_1,1,5,251,45,1186,1,2803.8,1.65453,0.865237,1.29515,0.758768,0.790416,0.544867,0.695031,1.23252,0.606432,1.43024,0.350892,0.564753,1.54504,0.732765,1.50645,0.941617,0.94815,0,0.653904
1764924747,Reaper_1,0,0,95,96,11,0,102.8,1.59353,1.05178,1.1601,0.766737,0.920024,0.643832,0.74601,1.55261,0.525853,1.23842,0.697466,0.798828,1.37556,0.78518,1.27902,1.2041,1.00163,0,0.870859
1764924747,Reaper_1,1,7,424,38,141,0,2722.8,1.71867,0.976805,1.24241,0.744962,1.02378,0.863733,0.552469,0.903411,0.605759,1.23657,0.675652,0.792224,2.0012,0.651806,1.12612,1.09322,0.89912,0,0.869924
1764924747,Reaper_1,1,6,488,26,1212,1141,1237.6,1.23672,0.902893,1.36637,0.845026,0.776356,0.676625,0.397624,1.08469,0.869484,1.12053,0.894711,0.573844,0.947368,0.683311,1.34088,1.67305,1.02525,0,1.00201
1764924747,Reaper_1,0,0,98,100,10,0,104,1.41656,1.13654,1.45882,1.03147,0.929379,0.547523,0.637202,1.47618,0.809591,0.79111,0.567655,1.02041,1.60431,0.548296,1.47825,1.4686,1.17514,0,0.928503
1764924748,Reaper_1,0,0,125,100,17,5,153.6,1.73844,0.919122,0.909497,0.789396,0.706434,0.523606,0.572824,1.08993,0.825965,0.707453,0.701559,0.979853,2.32574,0.668005,1.20891,1.66319,1.37309,0,1.06916
1764924748,Reaper_1,1,3,231,8,1134,0,1861.2,2.33517,0.888787,1.11776,1.11172,0.823611,0.670821,0.553726,0.923091,0.670937,1.29787,0.693072,1.00147,1.17171,0.408565,1.27572,1.64567,0.766114,0,0.781571
1764924748,Reaper_1,1,3,410,35,1109,0,2172.2,2.21073,1.20866,1.33778,1.11831,0.766799,0.642766,0.554095,1.33732,0.577708,0.788306,0.788462,0.70301,1.63238,0.549192,0.992767,1.20417,0.815081,0,0.582376
1764924748,Reaper_1,1,8,355,69,233,4,2819.4,1.62207,0.781251,1.25978,0.815746,0.948458,0.329983,0.502545,1.27848,0.56939,0.940919,0.649786,1.05405,0.970713,0.516915,1.71498,1.03941,1.00631,0,0.444846
1764924748,Reaper_1,0,3,236,96,25,0,996,1.37051,0.999281,1.07781,0.899622,0.730794,0.56549,0.625431,1.3795,0.858522,1.14629,0.672071,1.01774,1.81386,0.756454,1.56099,1.99083,1.09045,0,0.893475
1764924748,Reaper_1,0,1,236,100,11,0,80.8,1.65787,0.971755,1.13847,1.03188,0.99758,0.506067,0.457536,0.683081,0.871797,1.21248,0.696234,0.540847,1.27932,0.555183,1.625,1.5014,0.678201,0,0.898801
1764924748,Reaper_1,1,3,226,15,1384,0,2044.2,1.42083,0.643731,1.6888,1.00932,0.661592,0.425207,0.39965,1.36717,0.635536,0.917631,0.717962,1.14437,1.26895,0.616092,1.68255,1.67962,0.733402,0,0.697762
1764924748,Reaper_1,1,2,121,0,1255,1246,-446,1.77471,0.945474,1.29892,0.879475,0.82461,0.616813,0.66979,0.907151,0.885884,0.995615,0.695133,0.998707,1.25004,0.782862,1.77463,0.529958,0.914119,0,0.629858
1764924748,Reaper_1,0,1,154,93,43,1,447.4,1.64215,0.727465,1.54162,0.551047,0.995116,0.789303,0.33671,1.28307,0.94561,0.629615,0.473982,0.865281,1.43755,0.541397,1.45624,1.41941,1.49967,0,0.759045
1764924748,Reaper_1,1,6,541,6,1120,5,3062,1.65425,0.715,1.22057,1.03148,0.949037,0.637205,0.775553,1.17151,0.51641,0.75166,0.564683,0.744758,1.75162,0.838569,1.84603,0.689553,0.678588,0,0.769547
1764924748,Reaper_1,1,3,297,10,1521,0,2300.8,2.01,0.787973,1.52615,0.787428,1.17745,0.615969,0.786974,0.74728,0.784112,0.875952,0.91161,0.951648,2.1237,0.610426,1.65073,2.29673,1.171,0,0.857771
1764924749,Reaper_1,1,7,519,43,1132,1,3698.6,1.769,0.861316,0.876369,0.990637,0.814376,0.659969,0.698355,1.07099,0.763565,0.828392,0.645463,1.00577,2.07235,0.580053,1.29516,1.44213,0.952306,0,0.707582
1764924749,Reaper_1,1,4,446,17,1126,1,2973.8,1.59368,0.793755,1.1361,0.983994,0.924008,0.565128,0.533935,1.02586,0.761836,0.870024,0.750998,0.393057,1.859,0.69553,1.19627,1.00743,1.03505,0,0.805949
1764924749,Reaper_1,1,7,359,45,1130,0,2877,1.34411,1.10683,1.10196,0.929967,0.858781,0.381125,0.26722,1.2397,0.702713,1.30546,0.633554,1.0127,1.31781,0.676391,1.24855,1.46995,1.16417,0,0.806416
1764924749,Reaper_1,1,8,572,24,228,1,3300.4,1.40179,0.598188,1.56604,0.997314,0.780224,0.959012,0.517861,1.09492,0.931583,0.935758,0.897488,0.8946,1.81156,0.665673,1.29069,1.39168,1.08732,0,0.698186
1764924749,Reaper_1,1,9,686,27,1192,0,4498.6,1.26748,0.912557,1.25134,0.960708,0.806401,0.596722,0.85638,0.962852,0.713256,1.02178,0.547591,0.333596,1.68806,0.521946,1.33416,1.30111,1.08023,0,0.724714
1764924749,Reaper_1,1,5,273,91,515,4,2259,1.54904,0.865313,0.874262,0.812205,0.651119,0.924709,0.593925,1.16366,0.78938,1.12307,0.583214,0.90048,1.08158,0.727814,1.02221,2.04155,0.825292,0,0.708011
1764924749,Reaper_1,1,6,304,27,1323,0,2739.4,1.29681,0.99203,1.43696,1.1902,0.98726,0.738726,0.670093,1.22487,0.705824,1.06037,0.65668,0.918845,1.56473,0.518171,1.50479,1.79963,1.36398,0,0.650315
1764924749,Reaper_1,1,7,636,26,1205,1,3508,1.76102,0.979818,1.42295,0.851804,0.987519,0.764512,0.557722,1.0432,0.528694,0.858162,0.483922,1.1154,1.69579,0.554702,1.24839,1.67765,1.05512,0,0.565376
1764924749,Reaper_1,1,10,739,19,1161,0,4787.8,1.48461,0.961669,1.07596,1.04415,0.821042,0.543392,0.611146,1.18396,0.835162,1.32693,0.669209,0.883091,1.28133,0.62572,0.930904,1.20189,1.14193,0,0.721393
1764924749,Reaper_1,1,7,652,85,179,1,3160.2,1.38691,0.732865,1.12267,0.799262,1.01921,0.45901,0.606963,1.54578,0.538188,1.08887,0.535901,1.12625,1.31136,0.526498,1.29655,1.18143,1.40624,0,0.693084
1764924749,Reaper_1,1,7,464,26,132,0,2807.6,1.43188,0.767631,1.32687,0.830225,0.401112,0.754708,0.596002,0.977367,0.905285,1.17985,0.693943,0.983633,1.66585,0.698364,1.47284,1.57106,1.14175,0,0.788867
1764924749,Reaper_1,1,9,557,33,176,3,2915.8,1.53853,1.10893,1.61111,1.05091,0.727444,0.710487,0.208173,1.13116,0.642233,0.892113,0.743856,0.893454,1.51906,0.612427,1.00764,1.94938,1.1108,0,0.631932
1764924749,Reaper_1,0,0,35,98,22,1,-12.4,1.3439,0.854009,1.41672,0.814404,0.786821,0.453464,0.67464,1.09467,0.788736,0.917083,0.680157,0.751849,2.14634,0.489665,1.32806,1.53303,1.12918,0,0.629568
1764924749,Reaper_1,1,5,325,33,1089,1,2386.2,1.50054,0.684382,1.25353,0.977785,0.569186,0.68339,0.502237,1.14501,0.606424,0.898344,0.614068,1.0112,1.53422,0.844043,2.07506,1.65669,1.19417,0,0.800404
1764924749,Reaper_1,1,5,257,27,181,4,2023.8,1.76078,0.689517,1.0947,1.11512,0.938813,0.6941,0.362606,1.2016,0.802526,0.925736,0.880163,0.904184,1.66267,0.437947,1.81612,1.60033,1.21253,0,0.550339
1764924750,Reaper_1,0,1,163,100,23,1,442.4,1.40007,0.664626,1.26952,1.00216,0.863017,0.753868,0.657246,0.688651,0.750704,0.635621,0.689883,0.788549,1.73149,0.511547,1.38666,1.18836,0.95699,0,0.747547
1764924750,Reaper_1,1,5,506,77,141,0,1947.8,1.4402,1.12713,1.26445,0.834729,0.52746,0.991658,0.411663,1.05074,0.490327,0.769538,0.351699,0.650124,1.42563,0.681691,1.83811,1.53003,0.888242,0,0.92251
1764924750,Reaper_1,1,9,382,5,1218,0,3933.4,0.841594,1.00512,1.18384,0.926262,0.649091,0.425106,0.529166,1.06797,0.494818,0.973767,0.511889,0.962687,1.76157,0.469016,1.14598,1.43491,0.940389,0,0.812476
1764924750,Reaper_1,1,12,520,11,1193,0,4283.4,1.59194,0.988713,1.25063,1.00934,0.78098,0.4382,0.490385,1.29682,0.706897,1.06801,0.655499,0.99284,1.88295,0.500083,1.23585,1.49993,1.14668,0,0.668617
1764924750,Reaper_1,1,10,572,42,271,0,3718.8,1.48857,0.843153,1.19247,0.789294,0.993835,0.560791,0.729625,1.16484,0.914152,0.873924,0.602986,0.996371,1.73988,0.78732,1.41009,1.42202,0.69298,0,0.783732
1764924750,Reaper_1,1,6,551,57,1147,1,3060.6,1.63746,1.02378,1.28376,1.03161,0.778896,0.406278,0.802996,1.02772,0.808961,0.749426,0.699089,0.892328,2.09854,0.410384,1.51119,1.31856,1.056,0,0.772639
1764924750,Reaper_1,1,2,202,27,1108,0,1563.4,1.39527,0.833863,0.915984,0.852527,0.802979,0.538531,0.462914,1.02324,0.692773,0.818578,0.713225,1.03821,1.36726,0.670246,1.40308,1.41253,1.02771,0,0.537948
1764924750,Reaper_1,0,3,290,101,61,27,1073.8,1.29739,0.720305,1.19051,1.16459,1.04124,0.637084,0.507313,1.25868,0.612542,1.13496,0.722889,0.845471,1.35837,0.759973,1.62102,1.49632,0.719876,0,0.999111
1764924750,Reaper_1,1,3,209,15,1096,1,2277.8,2.23472,1.05743,1.37228,0.897488,0.882339,0.665016,0.804368,1.51048,0.613702,0.696114,0.836356,1.02011,1.82572,0.807732,1.21385,1.42739,1.19826,0,0.962201
1764924750,Reaper_1,0,1,119,93,14,1,-145.8,1.82327,1.00465,1.34891,0.736719,0.724537,0.453328,0.673583,1.22161,0.832301,0.877052,0.429838,0.896545,1.97315,0.773009,1.74642,1.40543,1.25552,0,0.693625
1764924750,Reaper_1,1,5,365,43,1171,1,2521.8,1.74419,0.482468,1.27018,0.683308,0.911097,0.643497,0.40852,1.28561,0.755452,0.994804,0.72108,1.01618,1.86287,0.628602,1.41879,1.1882,1.07881,0,0.944145
