gameId,name,weapon,won,shotsFired,shotsHit,kills,damageDealt,damageTaken,causeOfDeath,roundsSurvived,deathRow,deathCol,timesStuck
1764984132,Reaper_1,S,1,33,38,8,645,20,alive,213,-1,-1,0
1764984132,Reaper_1,S,1,23,27,6,452,69,alive,89,-1,-1,0
1764984132,Reaper_1,S,1,21,22,6,374,31,alive,311,-1,-1,0
1764984132,Reaper_1,S,1,31,41,11,680,17,alive,487,-1,-1,0
1764984132,Reaper_1,S,1,33,33,6,535,0,alive,309,-1,-1,0
1764984132,Reaper_1,S,1,33,34,6,561,48,alive,411,-1,-1,0
1764984132,Reaper_1,S,1,17,26,4,454,0,alive,419,-1,-1,0
1764984132,Reaper_1,S,1,16,16,3,267,35,alive,367,-1,-1,0
1764984132,Reaper_1,S,1,21,21,5,353,80,alive,389,-1,-1,0
1764984132,Reaper_1,S,1,19,22,4,388,72,alive,428,-1,-1,0
1764984132,Reaper_1,S,1,37,41,9,737,85,alive,452,-1,-1,0
1764984132,Reaper_1,S,1,35,43,10,694,55,alive,395,-1,-1,0
1764984132,Reaper_1,S,1,17,22,6,367,52,alive,75,-1,-1,0
1764984132,Reaper_1,S,0,6,7,0,112,99,railgun from Rat_1,14,7,6,0
1764984132,Reaper_1,S,1,18,21,6,315,74,alive,292,-1,-1,0
1764984132,Reaper_1,S,1,22,26,7,434,74,alive,336,-1,-1,0
1764984132,Reaper_1,S,1,17,20,7,327,24,alive,119,-1,-1,0
1764984132,Reaper_1,S,1,27,27,7,439,28,alive,317,-1,-1,0
1764984132,Reaper_1,S,1,29,33,8,562,0,alive,374,-1,-1,0
1764984132,Reaper_1,S,1,23,23,7,387,44,alive,168,-1,-1,0
1764984132,Reaper_1,S,1,25,25,6,427,29,alive,317,-1,-1,0
1764984132,Reaper_1,S,1,18,18,3,309,44,alive,392,-1,-1,0
1764984132,Reaper_1,S,1,20,22,5,356,24,alive,387,-1,-1,0
1764984132,Reaper_1,S,0,10,13,1,231,84,collision with Hammer_3,32,6,1,0
1764984132,Reaper_1,S,1,18,18,5,308,5,alive,351,-1,-1,0
1764984132,Reaper_1,S,1,17,17,6,243,17,alive,313,-1,-1,0
1764984132,Reaper_1,S,1,22,27,7,442,64,alive,181,-1,-1,0
1764984132,Reaper_1,S,1,24,26,6,453,0,alive,352,-1,-1,0
1764984132,Reaper_1,S,1,14,19,6,331,19,alive,323,-1,-1,0
1764984132,Reaper_1,S,1,16,21,7,341,6,alive,449,-1,-1,0
1764984132,Reaper_1,S,1,27,33,8,539,21,alive,308,-1,-1,0
1764984132,Reaper_1,S,1,41,42,10,698,58,alive,294,-1,-1,0
1764984132,Reaper_1,S,1,30,44,9,748,35,alive,302,-1,-1,0
1764984132,Reaper_1,S,1,14,14,2,243,40,alive,568,-1,-1,0
1764984132,Reaper_1,S,1,35,46,12,740,9,alive,270,-1,-1,0
1764984132,Reaper_1,S,1,21,33,9,561,26,alive,322,-1,-1,0
1764984132,Reaper_1,S,1,28,32,6,529,36,alive,307,-1,-1,0
1764984133,Reaper_1,S,1,10,11,3,164,35,alive,464,-1,-1,0
1764984133,Reaper_1,S,1,30,35,10,579,13,alive,421,-1,-1,0
1764984133,Reaper_1,S,1,27,30,5,527,35,alive,318,-1,-1,0
1764984133,Reaper_1,S,1,8,8,2,141,17,alive,315,-1,-1,0
1764984133,Reaper_1,S,1,10,14,4,225,0,alive,252,-1,-1,0
1764984133,Reaper_1,S,1,29,39,9,640,30,alive,378,-1,-1,0
1764984133,Reaper_1,S,1,30,37,9,618,35,alive,210,-1,-1,0
1764984133,Reaper_1,S,1,32,37,8,617,56,alive,147,-1,-1,0
1764984133,Reaper_1,S,1,11,12,4,211,88,alive,75,-1,-1,0
1764984133,Reaper_1,S,1,13,14,5,233,16,alive,106,-1,-1,0
1764984133,Reaper_1,S,1,15,17,5,274,15,alive,315,-1,-1,0
1764984133,Reaper_1,S,0,5,6,1,101,100,railgun from Rat_4,6,18,4,0
1764984133,Reaper_1,S,1,18,18,4,307,46,alive,103,-1,-1,0
1764984133,Reaper_1,S,1,15,16,3,280,42,alive,331,-1,-1,0
1764984133,Reaper_1,S,1,25,27,9,439,45,alive,377,-1,-1,0
1764984133,Reaper_1,S,1,13,14,4,216,35,alive,453,-1,-1,0
1764984133,Reaper_1,S,1,21,25,7,395,27,alive,224,-1,-1,0
1764984133,Reaper_1,S,0,11,18,1,305,96,railgun from Rat_5,17,13,8,0
1764984133,Reaper_1,S,1,15,16,4,270,75,alive,303,-1,-1,0
1764984133,Reaper_1,S,1,28,30,7,504,28,alive,302,-1,-1,0
1764984133,Reaper_1,S,1,35,39,10,634,67,alive,414,-1,-1,0
1764984133,Reaper_1,S,0,4,4,1,63,100,railgun from Rat_4,8,16,7,0
1764984133,Reaper_1,S,1,23,29,10,471,46,alive,144,-1,-1,0
1764984133,Reaper_1,S,1,21,28,8,458,48,alive,333,-1,-1,0
1764984133,Reaper_1,S,1,20,23,5,396,25,alive,400,-1,-1,0
1764984133,Reaper_1,S,1,25,27,7,436,7,alive,509,-1,-1,0
1764984133,Reaper_1,S,0,1,1,0,15,96,railgun from Rat_6,11,5,18,0
1764984133,Reaper_1,S,0,12,23,3,398,98,collision with Rat_5,11,12,0,0
1764984133,Reaper_1,S,1,23,25,7,415,40,alive,323,-1,-1,0
1764984133,Reaper_1,S,0,32,39,8,669,104,collision with Rat_7,100,14,7,0
1764984133,Reaper_1,S,1,30,30,8,497,74,alive,323,-1,-1,0
1764984133,Reaper_1,S,1,22,25,8,385,29,alive,497,-1,-1,0
1764984133,Reaper_1,S,1,37,61,12,1046,15,alive,295,-1,-1,0
1764984133,Reaper_1,S,1,29,33,10,524,50,alive,456,-1,-1,0
1764984133,Reaper_1,S,0,10,10,2,158,95,railgun from Rat_5,16,12,13,0
1764984133,Reaper_1,S,1,16,19,6,320,11,alive,307,-1,-1,0
1764984133,Reaper_1,S,1,24,26,7,416,74,alive,404,-1,-1,0
1764984134,Reaper_1,S,1,23,24,8,398,42,alive,460,-1,-1,0
1764984134,Reaper_1,S,1,23,24,5,391,52,alive,436,-1,-1,0
1764984134,Reaper_1,S,1,29,30,7,515,35,alive,233,-1,-1,0
1764984134,Reaper_1,S,0,14,15,4,250,99,railgun from Rat_1,46,18,13,0
1764984134,Reaper_1,S,1,14,16,4,267,10,alive,415,-1,-1,0
1764984134,Reaper_1,S,1,27,31,10,481,5,alive,262,-1,-1,0
1764984134,Reaper_1,S,1,27,31,8,521,17,alive,469,-1,-1,0
1764984134,Reaper_1,S,1,11,12,4,192,10,alive,587,-1,-1,0
1764984134,Reaper_1,S,1,30,34,7,574,54,alive,399,-1,-1,0
1764984134,Reaper_1,S,1,43,45,10,732,34,alive,572,-1,-1,0
1764984134,Reaper_1,S,1,31,41,10,660,13,alive,472,-1,-1,0
1764984134,Reaper_1,S,1,11,11,3,175,5,alive,376,-1,-1,0
1764984134,Reaper_1,S,1,26,30,6,483,45,alive,323,-1,-1,0
1764984134,Reaper_1,S,1,24,26,7,431,0,alive,338,-1,-1,0
1764984134,Reaper_1,S,1,21,26,8,424,25,alive,332,-1,-1,0
1764984134,Reaper_1,S,1,13,13,6,199,83,alive,286,-1,-1,0
1764984134,Reaper_1,S,1,27,38,8,625,0,alive,473,-1,-1,0
1764984134,Reaper_1,S,1,29,30,8,469,51,alive,538,-1,-1,0
1764984134,Reaper_1,S,1,22,22,5,361,44,alive,225,-1,-1,0
1764984134,Reaper_1,S,1,21,27,10,395,35,alive,106,-1,-1,0
1764984134,Reaper_1,S,1,32,34,6,569,70,alive,502,-1,-1,0
1764984134,Reaper_1,S,1,22,25,8,391,45,alive,290,-1,-1,0
1764984134,Reaper_1,S,1,16,18,4,301,34,alive,373,-1,-1,0
1764984134,Reaper_1,S,1,30,35,10,572,27,alive,487,-1,-1,0
1764984134,Reaper_1,S,1,37,38,11,601,44,alive,368,-1,-1,0
1764984134,Reaper_1,S,0,22,31,8,494,97,collision with Rat_1,82,15,7,0
1764984134,Reaper_1,S,0,3,3,0,48,100,railgun from Rat_4,14,14,19,0
1764984134,Reaper_1,S,1,12,17,3,262,19,alive,259,-1,-1,0
1764984134,Reaper_1,S,0,5,6,0,99,104,collision with Rat_5,9,5,9,0
1764984134,Reaper_1,S,0,1,1,0,18,92,railgun from Rat_7,4,8,1,0
1764984134,Reaper_1,S,1,24,25,7,417,23,alive,395,-1,-1,0
1764984134,Reaper_1,S,1,35,44,10,706,83,alive,174,-1,-1,0
1764984134,Reaper_1,S,1,31,34,7,584,11,alive,388,-1,-1,0
1764984134,Reaper_1,S,1,13,13,5,203,24,alive,307,-1,-1,0
1764984135,Reaper_1,S,1,16,16,2,274,7,alive,376,-1,-1,0
1764984135,Reaper_1,S,1,15,16,4,250,83,alive,578,-1,-1,0
1764984135,Reaper_1,S,1,21,22,5,344,20,alive,442,-1,-1,0
1764984135,Reaper_1,S,1,30,38,10,604,18,alive,545,-1,-1,0
1764984135,Reaper_1,S,1,15,15,4,245,3,alive,381,-1,-1,0
1764984135,Reaper_1,S,1,19,27,5,459,42,alive,533,-1,-1,0
1764984135,Reaper_1,S,1,21,24,5,397,88,alive,462,-1,-1,0
1764984135,Reaper_1,S,1,14,16,3,259,52,alive,337,-1,-1,0
1764984135,Reaper_1,S,1,30,32,7,520,38,alive,390,-1,-1,0
1764984135,Reaper_1,S,0,2,2,0,35,97,railgun from Rat_2,5,0,14,0
1764984135,Reaper_1,S,1,22,25,4,440,24,alive,319,-1,-1,0
1764984135,Reaper_1,S,1,37,40,10,661,0,alive,173,-1,-1,0
1764984135,Reaper_1,S,0,1,1,0,15,100,railgun from Rat_3,17,19,19,0
1764984135,Reaper_1,S,1,6,6,1,95,6,alive,246,-1,-1,0
1764984135,Reaper_1,S,1,24,27,8,423,24,alive,470,-1,-1,0
1764984135,Reaper_1,S,1,21,23,6,383,23,alive,282,-1,-1,0
1764984135,Reaper_1,S,1,33,34,12,555,15,alive,307,-1,-1,0
1764984135,Reaper_1,S,1,22,22,6,372,42,alive,376,-1,-1,0
1764984135,Reaper_1,S,1,22,31,6,520,7,alive,374,-1,-1,0
1764984135,Reaper_1,S,1,31,34,6,565,20,alive,316,-1,-1,0
1764984135,Reaper_1,S,1,31,32,8,543,34,alive,687,-1,-1,0
1764984135,Reaper_1,S,1,15,15,3,230,62,alive,463,-1,-1,0
1764984135,Reaper_1,S,1,7,8,1,138,54,alive,272,-1,-1,0
1764984135,Reaper_1,S,1,21,23,7,400,72,alive,347,-1,-1,0
1764984135,Reaper_1,S,1,14,24,8,374,28,alive,487,-1,-1,0
1764984135,Reaper_1,S,1,11,11,3,204,13,alive,309,-1,-1,0
1764984135,Reaper_1,S,1,24,34,9,554,42,alive,87,-1,-1,0
1764984135,Reaper_1,S,0,5,5,0,90,100,railgun from Rat_3,5,0,6,0
1764984135,Reaper_1,S,1,26,32,9,546,12,alive,478,-1,-1,0
1764984135,Reaper_1,S,1,32,36,7,607,33,alive,338,-1,-1,0
1764984135,Reaper_1,S,1,10,10,3,170,57,alive,392,-1,-1,0
1764984135,Reaper_1,S,1,11,12,2,192,0,alive,503,-1,-1,0
1764984136,Reaper_1,S,1,13,13,4,208,5,alive,340,-1,-1,0
1764984136,Reaper_1,S,0,8,9,2,156,97,collision with Flame_6,20,13,16,0
1764984136,Reaper_1,S,0,12,16,1,267,96,collision with Flame_1,19,19,10,0
1764984136,Reaper_1,S,1,16,24,4,400,67,alive,345,-1,-1,0
1764984136,Reaper_1,S,0,3,3,0,54,100,railgun from Rat_6,3,0,16,0
1764984136,Reaper_1,S,0,2,2,0,30,100,railgun from Rat_4,3,19,5,0
1764984136,Reaper_1,S,1,6,6,3,80,43,alive,333,-1,-1,0
1764984136,Reaper_1,S,0,23,23,7,362,99,collision with Rat_2,100,1,1,0
1764984136,Reaper_1,S,0,6,6,1,96,104,collision with Rat_2,46,1,1,0
1764984136,Reaper_1,S,1,15,16,5,240,24,alive,269,-1,-1,0
1764984136,Reaper_1,S,0,5,8,1,148,100,railgun from Rat_5,9,12,10,0
1764984136,Reaper_1,S,1,36,41,9,695,40,alive,342,-1,-1,0
1764984136,Reaper_1,S,1,30,30,8,497,7,alive,329,-1,-1,0
1764984136,Reaper_1,S,1,53,61,11,1040,12,alive,365,-1,-1,0
1764984136,Reaper_1,S,1,23,30,8,482,0,alive,181,-1,-1,0
1764984136,Reaper_1,S,1,24,27,9,439,65,alive,162,-1,-1,0
1764984136,Reaper_1,S,1,17,22,8,353,0,alive,104,-1,-1,0
1764984136,Reaper_1,S,1,26,29,5,515,10,alive,326,-1,-1,0
1764984136,Reaper_1,S,0,2,3,0,46,100,railgun from Rat_4,3,10,7,0
1764984136,Reaper_1,S,0,7,7,0,116,98,railgun from Rat_5,17,4,19,0
1764984136,Reaper_1,S,0,6,8,0,136,96,railgun from Rat_4,10,5,7,0
1764984136,Reaper_1,S,1,29,33,9,527,17,alive,358,-1,-1,0
1764984136,Reaper_1,S,1,20,26,5,442,43,alive,457,-1,-1,0
1764984136,Reaper_1,S,1,23,30,10,492,48,alive,318,-1,-1,0
1764984136,Reaper_1,S,0,3,3,0,54,98,railgun from Rat_1,6,2,11,0
1764984136,Reaper_1,S,1,17,19,8,277,76,alive,345,-1,-1,0
1764984136,Reaper_1,S,1,20,23,8,359,75,alive,245,-1,-1,0
1764984136,Reaper_1,S,1,26,29,7,472,0,alive,496,-1,-1,0
1764984136,Reaper_1,S,1,35,38,8,630,51,alive,202,-1,-1,0
1764984136,Reaper_1,S,1,20,24,5,398,43,alive,346,-1,-1,0
1764984136,Reaper_1,S,0,36,44,13,709,97,collision with Flame_5,266,8,19,0
1764984136,Reaper_1,S,1,30,38,11,598,63,alive,338,-1,-1,0
1764984136,Reaper_1,S,1,22,25,5,407,15,alive,313,-1,-1,0
1764984136,Reaper_1,S,1,30,38,11,602,54,alive,305,-1,-1,0
1764984136,Reaper_1,S,1,15,15,4,252,44,alive,310,-1,-1,0
1764984136,Reaper_1,S,1,15,23,5,342,7,alive,285,-1,-1,0
1764984136,Reaper_1,S,0,6,9,0,144,100,railgun from Rat_6,11,8,11,0
1764984136,Reaper_1,S,1,31,31,7,513,57,alive,336,-1,-1,0
1764984137,Reaper_1,S,1,19,27,8,427,10,alive,337,-1,-1,0
1764984137,Reaper_1,S,1,26,29,8,455,11,alive,285,-1,-1,0
1764984137,Reaper_1,S,1,30,35,9,569,0,alive,767,-1,-1,0
1764984137,Reaper_1,S,1,19,22,6,365,65,alive,288,-1,-1,0
1764984137,Reaper_1,S,1,19,23,4,376,35,alive,295,-1,-1,0
1764984137,Reaper_1,S,1,15,17,3,286,45,alive,775,-1,-1,0
1764984137,Reaper_1,S,1,29,47,11,799,10,alive,637,-1,-1,0
1764984137,Reaper_1,S,1,23,23,4,390,35,alive,373,-1,-1,0
1764984137,Reaper_1,S,1,25,32,8,514,64,alive,500,-1,-1,0
1764984137,Reaper_1,S,0,14,22,2,379,99,collision with Flame_6,29,8,2,0
1764984137,Reaper_1,S,1,32,36,7,598,53,alive,330,-1,-1,0
1764984137,Reaper_1,S,0,5,7,1,118,100,hammer from Hammer_6,21,13,19,0
1764984137,Reaper_1,S,1,30,38,6,617,20,alive,251,-1,-1,0
1764984137,Reaper_1,S,0,5,6,0,98,100,railgun from Rat_7,6,16,3,0
1764984137,Reaper_1,S,1,21,21,8,311,46,alive,366,-1,-1,0
1764984137,Reaper_1,S,1,25,26,7,425,73,alive,378,-1,-1,0
1764984137,Reaper_1,S,1,8,8,2,137,0,alive,522,-1,-1,0
1764984137,Reaper_1,S,1,22,27,7,417,7,alive,439,-1,-1,0
1764984137,Reaper_1,S,0,14,18,3,286,104,collision with Hammer_8,41,18,18,0
1764984137,Reaper_1,S,1,32,34,9,559,54,alive,397,-1,-1,0
1764984137,Reaper_1,S,1,6,6,1,101,27,alive,255,-1,-1,0
1764984137,Reaper_1,S,1,33,37,10,635,16,alive,214,-1,-1,0
1764984137,Reaper_1,S,1,28,31,7,534,1,alive,226,-1,-1,0
1764984137,Reaper_1,S,0,4,7,1,118,96,railgun from Rat_4,4,19,11,0
1764984137,Reaper_1,S,1,22,24,8,350,0,alive,355,-1,-1,0
1764984137,Reaper_1,S,1,23,24,7,379,83,alive,332,-1,-1,0
1764984137,Reaper_1,S,1,35,40,9,636,10,alive,506,-1,-1,0
1764984137,Reaper_1,S,1,24,26,9,421,60,alive,305,-1,-1,0
1764984137,Reaper_1,S,0,16,19,2,324,100,collision with Rat_7,59,3,17,0
1764984137,Reaper_1,S,1,28,34,6,560,9,alive,340,-1,-1,0
1764984137,Reaper_1,S,1,24,25,8,399,12,alive,154,-1,-1,0
1764984137,Reaper_1,S,1,17,17,5,272,10,alive,301,-1,-1,0
1764984138,Reaper_1,S,1,21,22,7,364,83,alive,327,-1,-1,0
1764984138,Reaper_1,S,1,25,27,6,438,50,alive,386,-1,-1,0
1764984138,Reaper_1,S,1,7,8,3,135,42,alive,316,-1,-1,0
1764984138,Reaper_1,S,1,25,27,6,460,44,alive,622,-1,-1,0
1764984138,Reaper_1,S,1,19,25,9,422,19,alive,117,-1,-1,0
1764984138,Reaper_1,S,1,33,39,9,655,17,alive,257,-1,-1,0
1764984138,Reaper_1,S,1,27,32,6,560,85,alive,451,-1,-1,0
1764984138,Reaper_1,S,1,28,29,7,501,63,alive,123,-1,-1,0
1764984138,Reaper_1,S,1,13,16,2,261,94,alive,371,-1,-1,0
1764984138,Reaper_1,S,1,32,32,8,528,7,alive,184,-1,-1,0
1764984138,Reaper_1,S,1,24,30,6,487,20,alive,238,-1,-1,0
1764984138,Reaper_1,S,1,24,27,7,446,67,alive,246,-1,-1,0
1764984138,Reaper_1,S,1,22,22,6,351,63,alive,409,-1,-1,0
1764984138,Reaper_1,S,1,25,36,8,611,20,alive,426,-1,-1,0
1764984138,Reaper_1,S,0,6,7,1,114,98,railgun from Rat_4,12,10,5,0
1764984138,Reaper_1,S,1,26,30,10,464,98,alive,302,-1,-1,0
1764984138,Reaper_1,S,1,22,29,9,463,55,alive,330,-1,-1,0
1764984138,Reaper_1,S,1,36,56,12,946,37,alive,440,-1,-1,0
1764984138,Reaper_1,S,1,36,36,10,606,0,alive,340,-1,-1,0
1764984138,Reaper_1,S,1,26,31,11,498,90,alive,294,-1,-1,0
1764984138,Reaper_1,S,1,23,25,6,417,49,alive,314,-1,-1,0
1764984138,Reaper_1,S,1,37,42,9,674,0,alive,351,-1,-1,0
1764984138,Reaper_1,S,1,22,23,5,366,38,alive,299,-1,-1,0
1764984138,Reaper_1,S,1,26,30,6,490,9,alive,350,-1,-1,0
1764984138,Reaper_1,S,1,41,45,9,725,17,alive,513,-1,-1,0
1764984138,Reaper_1,S,1,34,35,7,588,50,alive,165,-1,-1,0
1764984138,Reaper_1,S,1,18,23,5,376,27,alive,360,-1,-1,0
1764984138,Reaper_1,S,0,15,38,6,634,103,railgun from Rat_2,56,7,9,0
1764984138,Reaper_1,S,1,20,25,5,424,17,alive,264,-1,-1,0
1764984138,Reaper_1,S,1,35,36,11,601,24,alive,166,-1,-1,0
1764984138,Reaper_1,S,1,21,23,7,354,35,alive,286,-1,-1,0
1764984138,Reaper_1,S,0,3,3,0,52,93,railgun from Rat_6,7,14,9,0
1764984138,Reaper_1,S,1,28,30,6,503,44,alive,230,-1,-1,0
1764984138,Reaper_1,S,1,27,38,8,625,5,alive,310,-1,-1,0
1764984138,Reaper_1,S,1,19,23,9,340,65,alive,316,-1,-1,0
1764984138,Reaper_1,S,1,31,38,8,631,64,alive,265,-1,-1,0
1764984138,Reaper_1,S,0,15,15,5,220,98,collision with Flame_5,60,6,7,0
1764984138,Reaper_1,S,1,25,30,6,502,10,alive,371,-1,-1,0
1764984138,Reaper_1,S,1,19,29,7,489,5,alive,77,-1,-1,0
1764984138,Reaper_1,S,1,33,37,5,630,93,alive,393,-1,-1,0
1764984139,Reaper_1,S,1,18,21,7,313,89,alive,132,-1,-1,0
1764984139,Reaper_1,S,0,22,26,6,442,100,flame,98,13,13,0
1764984139,Reaper_1,S,1,23,24,9,374,0,alive,184,-1,-1,0
1764984139,Reaper_1,S,1,9,10,4,140,76,alive,330,-1,-1,0
1764984139,Reaper_1,S,1,15,22,5,374,26,alive,374,-1,-1,0
1764984139,Reaper_1,S,0,2,2,0,31,96,railgun from Rat_4,4,17,14,0
1764984139,Reaper_1,S,1,23,26,7,436,10,alive,227,-1,-1,0
1764984139,Reaper_1,S,0,6,7,1,120,99,railgun from Rat_5,11,7,17,0
1764984139,Reaper_1,S,0,2,2,0,31,98,railgun from Rat_4,11,18,19,0
1764984139,Reaper_1,S,1,28,29,7,494,10,alive,297,-1,-1,0
1764984139,Reaper_1,S,0,10,11,2,170,97,collision with Flame_1,29,7,18,0
1764984139,Reaper_1,S,1,27,37,9,600,48,alive,414,-1,-1,0
1764984139,Reaper_1,S,1,25,34,9,591,10,alive,201,-1,-1,0
1764984139,Reaper_1,S,1,4,4,1,67,74,alive,350,-1,-1,0
1764984139,Reaper_1,S,1,44,48,11,795,89,alive,321,-1,-1,0
1764984139,Reaper_1,S,1,17,19,6,282,28,alive,479,-1,-1,0
1764984139,Reaper_1,S,0,13,18,3,291,98,hammer from Hammer_1,36,15,2,0
1764984139,Reaper_1,S,1,15,23,7,388,39,alive,178,-1,-1,0
1764984139,Reaper_1,S,1,16,17,6,263,32,alive,348,-1,-1,0
1764984139,Reaper_1,S,1,18,21,6,332,38,alive,339,-1,-1,0
1764984139,Reaper_1,S,0,15,23,4,401,90,flame,43,13,4,0
1764984139,Reaper_1,S,1,13,14,2,243,17,alive,484,-1,-1,0
1764984139,Reaper_1,S,1,27,32,5,534,0,alive,562,-1,-1,0
1764984139,Reaper_1,S,1,27,27,6,438,0,alive,346,-1,-1,0
1764984139,Reaper_1,S,0,4,4,0,64,100,railgun from Rat_2,17,14,6,0
1764984139,Reaper_1,S,1,39,57,9,996,49,alive,258,-1,-1,0
1764984139,Reaper_1,S,1,22,23,6,381,16,alive,375,-1,-1,0
1764984139,Reaper_1,S,1,28,29,10,450,70,alive,228,-1,-1,0
1764984139,Reaper_1,S,1,30,31,7,517,37,alive,323,-1,-1,0
1764984139,Reaper_1,S,1,16,17,3,282,0,alive,313,-1,-1,0
1764984139,Reaper_1,S,0,2,2,0,32,100,railgun from Rat_5,3,12,8,0
1764984139,Reaper_1,S,1,32,34,10,582,41,alive,469,-1,-1,0
1764984139,Reaper_1,S,1,34,45,9,765,92,alive,411,-1,-1,0
1764984139,Reaper_1,S,1,7,8,3,135,0,alive,285,-1,-1,0
1764984139,Reaper_1,S,1,26,27,10,409,44,alive,196,-1,-1,0
1764984139,Reaper_1,S,1,21,26,6,431,54,alive,309,-1,-1,0
1764984140,Reaper_1,S,0,17,22,5,355,100,flame,88,6,13,0
1764984140,Reaper_1,S,0,12,15,1,269,94,flame,52,13,4,0
1764984140,Reaper_1,S,1,35,38,7,660,47,alive,403,-1,-1,0
1764984140,Reaper_1,S,1,19,19,5,329,74,alive,393,-1,-1,0
1764984140,Reaper_1,S,0,7,8,0,131,95,collision with Rat_3,10,19,0,0
1764984140,Reaper_1,S,0,0,0,0,0,100,railgun from Rat_5,3,0,12,0
1764984140,Reaper_1,S,1,19,20,6,339,69,alive,157,-1,-1,0
1764984140,Reaper_1,S,1,18,19,5,305,82,alive,279,-1,-1,0
1764984140,Reaper_1,S,1,27,28,9,452,32,alive,370,-1,-1,0
1764984140,Reaper_1,S,1,28,36,6,645,86,alive,482,-1,-1,0
1764984140,Reaper_1,S,1,20,20,4,339,5,alive,444,-1,-1,0
1764984140,Reaper_1,S,0,2,3,0,54,92,hammer from Hammer_8,4,1,6,0
1764984140,Reaper_1,S,1,32,34,7,561,62,alive,354,-1,-1,0
1764984140,Reaper_1,S,1,14,17,5,277,39,alive,304,-1,-1,0
1764984140,Reaper_1,S,1,18,19,6,295,80,alive,186,-1,-1,0
1764984140,Reaper_1,S,0,5,6,0,106,87,collision with Rat_5,6,14,0,0
1764984140,Reaper_1,S,1,26,30,6,507,48,alive,383,-1,-1,0
1764984140,Reaper_1,S,1,29,32,10,518,67,alive,420,-1,-1,0
1764984140,Reaper_1,S,1,26,31,8,489,67,alive,194,-1,-1,0
1764984140,Reaper_1,S,1,14,18,3,305,44,alive,308,-1,-1,0
1764984140,Reaper_1,S,1,28,34,8,563,18,alive,296,-1,-1,0
1764984140,Reaper_1,S,0,4,5,0,84,98,railgun from Rat_5,5,14,19,0
1764984140,Reaper_1,S,0,2,2,0,30,100,railgun from Rat_4,2,11,6,0
1764984140,Reaper_1,S,1,28,42,9,670,35,alive,530,-1,-1,0
1764984140,Reaper_1,S,0,6,7,1,117,98,flame,45,13,13,0
1764984140,Reaper_1,S,1,29,32,7,533,29,alive,516,-1,-1,0
1764984140,Reaper_1,S,1,28,32,8,530,59,alive,93,-1,-1,0
1764984140,Reaper_1,S,0,7,10,0,183,99,railgun from Rat_3,11,4,0,0
1764984140,Reaper_1,S,1,16,16,5,270,17,alive,399,-1,-1,0
1764984140,Reaper_1,S,1,28,28,9,431,46,alive,194,-1,-1,0
1764984140,Reaper_1,S,1,24,31,10,503,86,alive,521,-1,-1,0
1764984140,Reaper_1,S,1,20,28,7,447,8,alive,345,-1,-1,0
1764984140,Reaper_1,S,0,14,17,4,303,100,collision with Flame_8,44,11,9,0
1764984140,Reaper_1,S,0,3,3,1,49,96,railgun from Rat_4,11,0,14,0
1764984140,Reaper_1,S,0,10,15,2,263,97,railgun from Rat_2,44,16,4,0
1764984141,Reaper_1,S,1,31,38,11,645,29,alive,324,-1,-1,0
1764984141,Reaper_1,S,1,11,11,3,208,35,alive,330,-1,-1,0
1764984141,Reaper_1,S,1,19,23,4,387,75,alive,336,-1,-1,0
1764984141,Reaper_1,S,1,26,28,8,462,53,alive,114,-1,-1,0
1764984141,Reaper_1,S,1,33,36,6,589,19,alive,283,-1,-1,0
1764984141,Reaper_1,S,1,25,36,9,600,46,alive,475,-1,-1,0
1764984141,Reaper_1,S,1,27,32,8,515,84,alive,446,-1,-1,0
1764984141,Reaper_1,S,1,28,28,5,454,69,alive,371,-1,-1,0
1764984141,Reaper_1,S,1,18,20,4,341,61,alive,295,-1,-1,0
1764984141,Reaper_1,S,0,15,25,7,389,105,collision with Flame_8,35,13,11,0
1764984141,Reaper_1,S,1,33,39,7,669,36,alive,365,-1,-1,0
1764984141,Reaper_1,S,1,33,39,11,666,46,alive,87,-1,-1,0
1764984141,Reaper_1,S,1,37,45,12,752,69,alive,301,-1,-1,0
1764984141,Reaper_1,S,0,3,4,0,64,103,collision with Rat_7,3,3,6,0
1764984141,Reaper_1,S,1,25,30,10,504,44,alive,200,-1,-1,0
1764984141,Reaper_1,S,1,18,22,4,350,54,alive,89,-1,-1,0
1764984141,Reaper_1,S,1,22,26,5,436,35,alive,271,-1,-1,0
